Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,,,,,,BU04467Marlena,Tamaño,-,,,,,,,,,,,13,,,0,,,,,,,,
,,PHYSICAL,catalog,pullover-love-floreado-algodon,Pullover Love floreado algodón,,BU04469Marlen,Tamaño,L,,,,,,,,,,,13,,,1,"/tops, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU04469Marlen.jpeg
,,,,,,,BU04469Marlena,Tamaño,-,,,,,,,,,,,13,,,0,,,,,,,,
,,PHYSICAL,catalog,set-de-traje-de-bano-tankini-con-cordon-lateral-color-negro,Set de traje de baño Tankini con cordón lateral color negro,,BU043495,Tamaño,M,,,,,,,,,,,25,,,1,"/trajes-de-bano, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/trajes-de-bano/BU043495_1.jpg https://github.com/uberboutique/ss/raw/main/trajes-de-bano/BU043495_2.jpg https://github.com/uberboutique/ss/raw/main/trajes-de-bano/BU043495_3.jpg
,,,,,,,BU043495a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,maxi-vestido-de-corte-holgado-de-cintura-con-ajuste-con-estampado-de-plantas,Maxi Vestido de corte holgado de cintura con ajuste con estampado de plantas,,BU043500,Tamaño,S,,,,,,,,,,,35,30,Yes,3,"/vestidos, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU043501_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043501_2.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043501_3.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043501_4.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043501_5.jpg
,,,,,,,BU043501,Tamaño,M,,,,,,,,,,,35,30,Yes,3,,,,,,,,
,,,,,,,BU043502,Tamaño,L,,,,,,,,,,,35,30,Yes,1,,,,,,,,
,,PHYSICAL,catalog,sandalias-cruzadas-de-rafia-natural-y-suela-negra,Sandalias cruzadas de rafia natural y suela negra,,BU043525,Tamaño,36,,,,,,,,,,,30,,,1,"/calzado, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/calzado/BU043525_1.jpg https://github.com/uberboutique/ss/raw/main/calzado/BU043525_2.jpg https://github.com/uberboutique/ss/raw/main/calzado/BU043525_3.jpg
,,,,,,,BU043525a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalones-cortos-con-dobladillo,Pantalones cortos con dobladillo,,BU043540,Tamaño,S,,,,,,,,,,,20,,,1,"/partes-de-abajo, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU043540_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU043540_2.jpg
,,,,,,,BU043541,Tamaño,M,,,,,,,,,,,20,,,1,,,,,,,,
,,,,,,,BU043542,Tamaño,L,,,,,,,,,,,20,,,1,,,,,,,,
,,,,,,,BU043540,Tamaño,S,,,,,,,,,,,20,,,2,,,,,,,,
,,PHYSICAL,catalog,blusa-casual-delazos-delanteros-color-negro,Blusa casual delazos delanteros color negro,,BU043556,Tamaño,XS,,,,,,,,,,,18,,,1,"/tops, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU043556_1.jpg
,,,,,,,BU043557,Tamaño,L,,,,,,,,,,,18,,,2,,,,,,,,
,,PHYSICAL,catalog,blusa-casual-corta-de-lazos-color-blanco,Blusa casual corta de lazos color blanco,,BU043563,Tamaño,XS,,,,,,,,,,,18,,,2,"/tops, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU043563.jpg
,,,,,,,BU043564,Tamaño,S,,,,,,,,,,,18,,,2,,,,,,,,
,,,,,,,BU043565,Tamaño,M,,,,,,,,,,,18,,,1,,,,,,,,
,,PHYSICAL,catalog,vestido-elegante-de-linea-larga-color-negro-de-hombro-atado,Vestido elegante de línea larga color negro de hombro atado,,BU043569,Tamaño,S,,,,,,,,,,,30,,,1,"/vestidos, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU043569_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043569_2.jpg
,,,,,,,BU043570,Tamaño,M,,,,,,,,,,,30,,,1,,,,,,,,
,,,,,,,BU043571,Tamaño,L,,,,,,,,,,,30,,,1,,,,,,,,
,,PHYSICAL,catalog,blusa-corta-de-mangas-abombadas-de-lazos-delanteros-color-rojo,Blusa corta de mangas abombadas de lazos delanteros color rojo,,BU043575,Tamaño,XS,,,,,,,,,,,18,,,1,"/tops, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU043576.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043576_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043576_2.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043576_3.jpg
,,,,,,,BU043576,Tamaño,L,,,,,,,,,,,18,,,1,,,,,,,,
,,PHYSICAL,catalog,vestido-floral-bohemio-de-linea-a-de-un-hombro,Vestido floral bohemio de línea A de un hombro,,BU043586,Tamaño,S,,,,,,,,,,,35,30,Yes,1,"/vestidos, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU043586_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043586_2.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043586_3.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043586_4.jpg
,,,,,,,BU043587,Tamaño,M,,,,,,,,,,,35,,,1,,,,,,,,
,,,,,,,BU043588,Tamaño,XL,,,,,,,,,,,35,,,1,,,,,,,,
,,PHYSICAL,catalog,vestido-maija-de-estilo-fresco-de-verano-negro,Vestido Maija de estilo fresco de verano Negro,,BU043591,Tamaño,XS,,,,,,,,,,,20,,,1,"/vestidos, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU043591_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043591_2.jpg
,,,,,,,BU043592,Tamaño,S,,,,,,,,,,,20,,,1,,,,,,,,
,,,,,,,BU043593,Tamaño,M,,,,,,,,,,,20,,,1,,,,,,,,
,,,,,,,BU043594,Tamaño,L,,,,,,,,,,,20,,,1,,,,,,,,
,,PHYSICAL,catalog,chaleco-de-traje-estilo-blazer-color-negro,Chaleco de traje estilo blazer color negro,,BU043605,Tamaño,XS,,,,,,,,,,,25,,,1,"/tops, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU043605_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043605_2.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043605_3.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043608_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043608_2.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043608_3.jpg
,,,,,,,BU043606,Tamaño,S,,,,,,,,,,,25,,,1,,,,,,,,
,,,,,,,BU043608,Tamaño,L,,,,,,,,,,,25,,,1,,,,,,,,
,,PHYSICAL,catalog,vestido-playero-crochet-con-aberturas-y-espalda-oblicua,Vestido playero crochet con aberturas y espalda oblicua,,BU043628,Tamaño,S,,,,,,,,,,,30,,,1,"/vestidos, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU043628_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043628_2.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043628_3.jpg
,,,,,,,BU043641,Tamaño,M,,,,,,,,,,,30,,,1,,,,,,,,
,,PHYSICAL,catalog,vestido-largo-estampado-azul-de-cuello-healter,Vestido largo estampado azul de cuello healter,,BU043629,Tamaño,S,,,,,,,,,,,35,,,1,"/vestidos, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU043629_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043629_2.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043629_3.jpg
,,,,,,,BU043629a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalon-elegante-de-pierna-ancha-color-crema,Pantalón elegante de pierna ancha color crema,,BU043630,Tamaño,S,,,,,,,,,,,30,,,1,"/partes-de-abajo, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU043630_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU043630_2.jpg
,,,,,,,BU043631,Tamaño,M,,,,,,,,,,,30,,,1,,,,,,,,
,,,,,,,BU043632,Tamaño,L,,,,,,,,,,,30,,,1,,,,,,,,
,,PHYSICAL,catalog,vestido-largo-blanco-sin-tirantes-atado-en-la-espalda,Vestido largo blanco sin tirantes atado en la espalda,,BU043635,Tamaño,L,,,,,,,,,,,30,,,4,"/vestidos, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU043635_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043635_2.jpg https://github.com/uberboutique/ss/raw/main/vestidos/BU043635_3.jpg
,,,,,,,BU043635a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,bolsa-casual-con-diseno-de-gato-y-mariposa-de-tamano-mediano,Bolsa casual con diseño de gato y mariposa de tamaño mediano,,BU043650,Tamaño,Mediano,,,,,,,,,,,12,,,5,"/bolsos, /nuevo, /accesorios",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/bolsos/BU043650_1.jpg https://github.com/uberboutique/ss/raw/main/bolsos/BU043650_2.jpg
,,,,,,,BU043650a,Tamaño,-,,,,,,,,,,,12,,,0,,,,,,,,
,,PHYSICAL,catalog,bolso-estilo-tote-con-estampado-floral,Bolso estilo Tote con estampado floral,,BU043651,Tamaño,Mediano,,,,,,,,,,,12,,,4,"/bolsos, /nuevo, /accesorios",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/bolsos/BU043651_1.jpg https://github.com/uberboutique/ss/raw/main/bolsos/BU043651_2.jpg https://github.com/uberboutique/ss/raw/main/bolsos/BU043651_3.jpg
,,,,,,,BU043651a,Tamaño,-,,,,,,,,,,,12,,,0,,,,,,,,
,,PHYSICAL,catalog,gafas-clasicas-de-metal-ovaladas,Gafas clásicas de metal ovaladas,,BU043652,Tamaño,Unitalla,,,,,,,,,,,35,,,1,"/accesorios, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/accesorios/BU043652.jpg
,,,,,,,BU043652a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,gafas-de-moda-estilo-rectangular,Gafas de moda estilo rectangular,,BU043656,Tamaño,Unitalla,,,,,,,,,,,10,,,5,"/accesorios, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/accesorios/BU043656_1.jpg https://github.com/uberboutique/ss/raw/main/accesorios/BU043656_2.jpg
,,,,,,,BU043656a,Tamaño,-,,,,,,,,,,,10,,,0,,,,,,,,
,,PHYSICAL,catalog,traje-de-bano-enterizo-de-espalda-corrida-estilo-hilo,Traje de baño enterizo de espalda corrida estilo hilo,,BU043664,Tamaño,M,,,,,,,,,,,18,,,2,"/trajes-de-bano, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/trajes-de-bano/BU043664_1.jpg https://github.com/uberboutique/ss/raw/main/trajes-de-bano/BU043664_2.jpg
,,,,,,,BU043664a,Tamaño,-,,,,,,,,,,,18,,,0,,,,,,,,
,,PHYSICAL,catalog,blusa-de-manga-elegante-en-vuelos-con-ribete-en-contraste-color-rosa,Blusa de manga elegante en vuelos con ribete en contraste Color Rosa,,BU043681,Tamaño,S,,,,,,,,,,,18,,,1,"/tops, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU043681_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043681_2.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043681_3.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043681_4.jpg
,,,,,,,BU043681a,Tamaño,-,,,,,,,,,,,18,,,0,,,,,,,,
,,PHYSICAL,catalog,blusa-de-manga-elegante-en-vuelos-con-ribete-en-contraste-color-negro,Blusa de manga elegante en vuelos con ribete en contraste Color Negro,,BU043687,Tamaño,S,,,,,,,,,,,18,,,2,"/tops, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU043687_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043687_2.jpg
,,,,,,,BU043688,Tamaño,M,,,,,,,,,,,18,,,2,,,,,,,,
,,,,,,,BU043689,Tamaño,L,,,,,,,,,,,18,,,2,,,,,,,,
,,PHYSICAL,catalog,blusa-de-manga-elegante-en-vuelos-con-ribete-en-contraste-color-morado,Blusa de manga elegante en vuelos con ribete en contraste Color Morado,,BU043690,Tamaño,S,,,,,,,,,,,18,,,2,"/tops, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU043690_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043690_2.jpg https://github.com/uberboutique/ss/raw/main/tops/BU043690_3.jpg
,,,,,,,BU043692,Tamaño,L,,,,,,,,,,,18,,,1,,,,,,,,
,,PHYSICAL,catalog,shorts-de-felpa-color-negro-con-bolsillos-discretos-marca-hm,Shorts de felpa color negro con bolsillos discretos Marca H&M,,YILHM0010,Tamaño,M,,,,,,,,,,,20,,,1,"/partes-de-abajo, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0010_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0010_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0010_3.jpeg
,,,,,,,YILHM0010a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalon-cargo-de-pierna-ancha-marca-hm,Pantalón cargo de pierna ancha Marca H&M,,YILHM00152,Tamaño,S,,,,,,,,,,,30,,,1,"/partes-de-abajo, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM00152_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM00152_2.jpeg
,,,,,,,YILHM00152a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,vestido-negro-elegante-de-linea-a-sin-mangas-de-tela-rigida-marca-hm,Vestido negro elegante de línea A sin mangas de tela rígida Marca H&M,,YILHM0025,Tamaño,M,,,,,,,,,,,30,,,1,"/vestidos, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0025_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0025_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0025_3.jpeg
,,,,,,,YILHM0025a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,vestido-ajustado-de-tela-brillante-en-tendencia-marca-hm,Vestido ajustado de tela brillante en tendencia Marca H&M,,YILHM0026,Tamaño,S,,,,,,,,,,,20,,,1,"/vestidos, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0026_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0026_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0026_3.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0026_4.jpeg
,,,,,,,YILHM0026a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,vestido-corto-ajustado-de-tela-acanalada-cafe-marca-hm,Vestido corto ajustado de tela acanalada café Marca H&M,,YILHM0029,Tamaño,S,,,,,,,,,,,20,,,1,"/vestidos, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0029_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0029_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0029_3.jpeg
,,,,,,,YILHM0029a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,vestido-estampado-de-manga-larga-con-elastico-en-la-cintura-marca-hm,Vestido estampado de manga larga con elástico en la cintura marca H&M,,YILHM0030,Tamaño,M,,,,,,,,,,,25,,,1,"/vestidos, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0030_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0030_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0030_3.jpeg
,,,,,,,YILHM0030a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,blusa-chantilli-de-estampado-geometrico-de-manga-globo-y-cuello-v-marca-hm,Blusa Chantillí de estampado geométrico de manga globo y cuello V Marca H&M,,YILHM0034,Tamaño,M,,,,,,,,,,,22,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0034_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0034_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0034_3.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0034_4.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0034_5.jpeg
,,,,,,,YILHM0034a,Tamaño,-,,,,,,,,,,,22,,,0,,,,,,,,
,,PHYSICAL,catalog,blusa-camisa-negra-con-estampado-en-silueta-elegante-de-flores-blancas-marca-hm,Blusa-Camisa negra con estampado en silueta elegante de flores blancas Marca H&M,,YILHM0035,Tamaño,L,,,,,,,,,,,22,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0035_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0035_2.jpeg
,,,,,,,YILHM0035a,Tamaño,-,,,,,,,,,,,22,,,0,,,,,,,,
,,PHYSICAL,catalog,blusa-oversize-estampada-de-crepe-marca-hm,Blusa oversize estampada de crepé Marca H&M,,YILHM00355,Tamaño,M,,,,,,,,,,,22,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM00355_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM00355_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM00355_3.jpeg
,,,,,,,YILHM00355a,Tamaño,-,,,,,,,,,,,22,,,0,,,,,,,,
,,PHYSICAL,catalog,top-jersey-de-listas-de-manga-media-marca-hm,Top jersey de listas de manga media Marca H&M,,YILHM0042,Tamaño,L,,,,,,,,,,,15,,,2,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0042_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0042_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0042_3.jpeg
,,,,,,,YILHM0042a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,pullover-slim-fit-carmelita-de-algodon-marca-hm,Pullover slim fit carmelita de algodón Marca H&M,,YILHM0043,Tamaño,M,,,,,,,,,,,15,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0043_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0043_2.jpeg
,,,,,,,YILHM0043a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,pullover-oversize-de-listas-cramelitas-marca-hm,Pullover oversize de listas cramelitas Marca H&M,,YILHM0044,Tamaño,S,,,,,,,,,,,15,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0045_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0045_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0045_3.jpeg
,,,,,,,YILHM0045,Tamaño,M,,,,,,,,,,,15,,,2,,,,,,,,
,,PHYSICAL,catalog,camiseta-ajustada-rosa-palo-de-mujer,Camiseta ajustada rosa palo de mujer,,YILHM0049,Tamaño,L,,,,,,,,,,,15,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0177_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0177_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0177_02.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0177_03.jpg
,,,,,,,YILHM0177,Tamaño,S,,,,,,,,,,,15,,,1,,,,,,,,
,,PHYSICAL,catalog,top-oversize-con-detalle-de-costura-en-espalda-marca-hm,Top oversize con detalle de costura en espalda Marca H&M,,YILHM0056,Tamaño,XS,,,,,,,,,,,15,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0056_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0056_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0056_3.jpeg
,,,,,,,YILHM0056a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,top-de-canale-de-manga-larga-de-cuello-redondo-slim-fit-color-crema-marca-hm,Top de canalé de manga larga de cuello redondo slim fit color crema Marca H&M,,YILHM0064,Tamaño,L,,,,,,,,,,,20,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0064_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0064_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0064_3.jpeg
,,,,,,,YILHM0064a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pullover-slim-fit-verde-claro-algodon-marca-hm,Pullover slim fit verde claro algodón Marca H&M,,YILHM0091,Tamaño,XS,,,,,,,,,,,15,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0091.jpeg
,,,,,,,YILHM0091a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,enguatada-blanco-vainilla-de-cuello-tortuga-marca-hm,Enguatada blanco vainilla de cuello tortuga Marca H&M,,YILHM0108,Tamaño,XS,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0108_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0108_2.jpeg
,,,,,,,YILHM0108a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,calzoncillos-boxers-de-algodon-color-negro-marca-hm,Calzoncillos Boxers de algodón color negro Marca H&M,,YILHM0138,Tamaño,M,,,,,,,,,,,4,,,3,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0138_1.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0138_2.jpeg https://github.com/uberboutique/ss/raw/main/hm/YILHM0138_3.jpeg
,,,,,,,YILHM0138a,Tamaño,-,,,,,,,,,,,4,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-estampado-de-ajuste-grande-negro-hm,Pulóver estampado de ajuste grande negro H&M,,YILHM0149,Tamaño,M,,,,,,,,,,,20,18,Yes,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0149_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0149_02.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0149_03.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0149_04.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0149_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0149_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0149_03.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0149_04.jpg
,,,,,,,YILHM0287,Tamaño,M,,,,,,,,,,,20,18,Yes,1,,,,,,,,
,,PHYSICAL,catalog,camiseta-negra-deportiva-sin-mangas-de-hombre-hm,Camiseta negra deportiva sin mangas de hombre H&M,,YILHM0157,Tamaño,M,,,,,,,,,,,15,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0157_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0157_02.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0157_03.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0157_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0157_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0157_03.jpg
,,,,,,,YILHM0157a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,jeans-regulares-de-hombre-negro,Jeans regulares de hombre negro,,YILHM0165,Tamaño,S_30x32,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0165_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0165_02.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0165_03.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0165_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0165_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0165_03.jpg
,,,,,,,YILHM0165a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,camiseta-ajustada-gris-top-claro,Camiseta ajustada gris top claro,,YILHM0167,Tamaño,S,,,,,,,,,,,15,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0167_1.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0167_2.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0167_3.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0167_4.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0167_5.jpg
,,,,,,,YILHM0167a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,camiseta-de-algodon-de-mujer-negro,Camiseta de algodón de mujer negro,,YILHM0169,Tamaño,S,,,,,,,,,,,12,,,2,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0169_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0169_02.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0169_03.jpg
,,,,,,,YILHM0169a,Tamaño,-,,,,,,,,,,,12,,,0,,,,,,,,
,,PHYSICAL,catalog,camiseta-de-algodon-blanco-de-mujer,Camiseta de algodón blanco de mujer,,YILHM0174,Tamaño,M,,,,,,,,,,,15,,,2,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0173_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0173_02.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0173_03.jpg
,,,,,,,YILHM0174a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
